avg_size,len,bytes,long_enough,arm_chosen,delta_bmr,stored,type_idx
4096,3989,16338944,0,0,0,0,0
4131.82,29162,120492032,1,1,0,0,9
4194.13,50000,209706496,1,1,0,0,0
2103.38,37454,78779904,1,1,0,0,0
2120.34,50000,106016768,1,1,0,0,0
2102.58,18601,39110144,1,1,0,0,0
185412,572,106055680,0,0,0,0,0
4358.73,5020,21880832,0,0,0,0,9
8758.09,1259,11026432,0,0,0,0,9
4164.56,4234,17632768,0,0,0,0,9
5923.77,3485,20644352,1,1,0,0,9
7179.39,1259,9038848,0,0,0,0,9
7425.45,1062,7885824,0,0,0,0,9
2913.69,1436,4184064,0,0,0,0,9
3205.76,1734,5558784,0,0,0,0,9
8802.95,1247,10977280,0,0,0,0,9
4941.82,2477,12240896,0,0,0,0,9
3297.65,1729,5701632,0,0,0,0,9
6148.21,2431,14946304,0,0,0,0,9
4096,3297,13504512,0,0,0,0,9
4096,5498,22519808,0,0,0,0,9
4096,6067,24850432,0,0,0,0,0
4121.56,40865,168427520,1,1,0,0,9
4306.88,47697,205425152,1,1,0,0,0
2307.05,2263,5220864,0,0,0,0,9
3002.85,1192,3579392,0,0,0,0,9
3081.18,1004,3093504,0,0,0,0,9
2110.66,22088,46620160,1,1,-0.000443697,0,9
2450.24,1726,4229120,0,0,0,0,9
2715.4,2593,7041024,0,0,0,0,9
2773.19,2320,6433792,0,0,0,0,9
2368.79,1628,3856384,0,0,0,0,9
2469.16,3055,7543296,0,0,0,0,9
3338.6,2318,7738880,0,0,0,0,9
2638.22,1139,3004928,0,0,0,0,9
2804.68,3143,8815104,0,0,0,0,9
3077.53,1853,5702656,0,0,0,0,9
2819.23,3253,9170944,0,0,0,0,9
3354.5,1874,6286336,0,0,0,0,9
2565.17,1583,4060672,0,0,0,0,9
3870.66,1002,3878400,0,0,0,0,9
3140.15,1202,3774464,0,0,0,0,9
3589.89,1652,5930496,0,0,0,0,9
2674.33,3314,8862720,0,0,0,0,9
2439.86,5843,14256128,0,0,0,0,9
2378.94,17753,42233344,1,1,0,0,9
2599.5,1309,3402752,0,0,0,0,9
2801.34,1432,4011520,0,0,0,0,9
2771.67,3026,8387072,0,0,0,0,9
2741.7,2212,6064640,0,0,0,0,9
3151.9,1666,5251072,0,0,0,0,9
2523.73,2400,6056960,0,0,0,0,9
2955.88,2231,6594560,0,0,0,0,9
6070.43,1030,6252544,0,0,0,0,9
5432.27,1110,6029824,0,0,0,0,9
4592.08,1029,4725248,0,0,0,0,9
5836.1,1021,5958656,0,0,0,0,9
4001.89,1420,5682688,0,0,0,0,9
3837.28,1035,3971584,0,0,0,0,9
7865.4,1008,7928320,0,0,0,0,9
8903.11,1728,15384576,0,0,0,0,9
4122.54,1447,5965312,0,0,0,0,9
2814.01,2447,6885888,0,0,0,0,9
2471.76,2994,7400448,0,0,0,0,9
2481.18,8295,20581376,0,0,0,0,9
44126.4,2610,115169792,1,1,0,0,9
4184.64,8757,36644864,0,0,0,0,9
4096,5665,23203840,0,0,0,0,9
4156.87,17158,71323648,1,1,0,0,9
3793.36,50000,189667840,1,1,0,0,0
1989.78,29428,58555392,1,1,0,0,0
3693.82,1021,3771392,0,0,0,0,9
2277.94,1336,3043328,0,0,0,0,9
3459.2,1358,4697600,0,0,0,0,9
2306.27,1126,2596864,0,0,0,0,9
2319.77,1526,3539968,0,0,0,0,9
2082.52,50000,104125952,1,1,0,0,0
2168.29,8249,17886208,0,0,0,0,0
64682.1,1734,112158720,0,0,-8.49527e-05,0,9
4237.43,5546,23500800,0,0,0,0,9
8902.24,1640,14599680,0,0,0,0,9
5978.51,2373,14187008,0,0,0,0,9
4003.34,1514,6061056,0,0,0,0,9
2952.03,1562,4611072,0,0,0,0,9
8849.55,1882,16654848,0,0,0,0,9
4274.01,5692,24327680,0,0,0,0,9
8935.95,1671,14931968,0,0,0,0,9
4278.48,5620,24045056,0,0,0,0,9
10700.2,1225,13107712,0,0,0,0,9
4272.78,4101,17522688,0,0,0,0,9
8421.69,1362,11470336,0,0,0,0,9
4324.16,4589,19843584,0,0,0,0,9
9034.92,1360,12287488,0,0,0,0,9
4322.33,4590,19839488,0,0,0,0,9
6163.94,3621,22319616,0,0,0,0,9
5971.69,1661,9918976,0,0,0,0,9
4096,5887,24113152,0,0,0,0,9
4096,5944,24346624,0,0,0,0,9
4096,3597,14733312,0,0,0,0,0
4129.88,30829,127320064,1,1,0,0,9
4282.86,50000,214142976,1,1,0,0,0
2134.41,6553,13986816,0,0,0,0,0
3050.32,1771,5402112,0,0,0,0,9
2097.14,50000,104857088,1,1,-0.000139297,0,0
2081.76,50000,104088064,1,1,-0.0283517,0,0
2333.91,3415,7970304,0,0,0,0,0
46124.8,2592,119555584,1,1,0,0,9
4367.28,8425,36794368,0,0,0,0,9
7600.42,3783,28752384,1,1,-0.0013454,0,9
5422.71,3782,20508672,0,0,0,0,9
4890.36,4934,24129024,0,0,0,0,9
4477.55,2928,13110272,0,0,0,0,9
4155.9,1436,5967872,0,0,0,0,9
4395.88,2754,12106240,0,0,0,0,9
4330.36,1053,4559872,0,0,0,0,9
4354,1790,7793664,0,0,0,0,9
4289.83,1923,8249344,0,0,0,0,9
4173.77,1422,5935104,0,0,0,0,9
6528,504,3290112,0,0,0,0,9
4275.96,2094,8953856,0,0,0,0,9
4321.84,1061,4585472,0,0,0,0,9
4096,954,3907584,0,0,0,0,9
4398.1,883,3883520,0,0,0,0,9
4096,1172,4800512,0,0,0,0,9
4511.16,1454,6559232,0,0,0,0,9
4096,667,2732032,0,0,0,0,9
4124.72,2050,8455680,0,0,0,0,9
4096,1030,4218880,0,0,0,0,9
4096,1842,7544832,0,0,0,0,9
4238.44,1294,5484544,0,0,0,0,9
4859.74,661,3212288,0,0,0,0,9
4096,1381,5656576,0,0,0,0,9
4922.99,1302,6409728,0,0,0,0,9
4096,1498,6135808,0,0,0,0,9
4105.41,4842,19878400,0,0,0,0,9
4097.62,7563,30990336,0,0,-0.000996016,0,9
5262.83,35360,186093568,1,1,-2.46548e-05,0,0
2712.92,1500,4069376,0,0,0,0,9
2801.46,1338,3748352,0,0,0,0,9
3092.33,1259,3893248,0,0,0,0,9
2907.36,1132,3291136,0,0,0,0,9
2277.41,2397,5458944,0,0,0,0,9
3217.48,1545,4971008,0,0,0,0,9
2153.36,1696,3652096,0,0,0,0,9
3020.14,1876,5665792,0,0,0,0,9
2324.44,1428,3319296,0,0,0,0,9
2270,2530,5743104,0,0,0,0,9
2302.1,1479,3404800,0,0,0,0,9
2339.63,1315,3076608,0,0,0,0,9
2386.29,2918,6963200,0,0,0,0,9
2164.03,3711,8030720,0,0,0,0,9
2113.13,26995,57043968,1,1,0,0,0
2376.57,1859,4418048,0,0,0,0,9
2242.66,1928,4323840,0,0,0,0,9
2240.6,4785,10721280,0,0,0,0,9
3156.67,1028,3245056,0,0,0,0,9
2259.91,2363,5340160,0,0,0,0,9
2327.51,2896,6740480,0,0,0,0,9
3241.33,1666,5400064,0,0,0,0,9
2996.26,1521,4557312,0,0,0,0,9
2164.01,1580,3419136,0,0,0,0,9
3015.19,3740,11276800,0,0,0,0,9
3147.19,2247,7071744,0,0,0,0,9
2206.53,50000,110326272,1,1,0,0,0
54445.7,2164,117820416,0,0,0,0,9
4333.73,4415,19133440,0,0,0,0,9
9033.93,1302,11762176,0,0,0,0,9
4313.93,4398,18972672,0,0,0,0,9
42836.1,5320,227888128,1,1,-0.00170124,0,9
5353.54,741,3966976,0,0,0,0,9
3492.33,7462,26059776,0,0,0,0,9
3898.48,8225,32065024,0,0,0,0,9
8297.45,704,5841408,0,0,0,0,9
3406.33,11994,40855552,1,1,-0.000483209,0,9
3990.09,12593,50247168,1,1,-0.002798,0,9
4031.18,9692,39070208,1,1,-0.00485853,0,9
4415.62,1360,6005248,0,0,0,0,9
9907.86,1002,9927680,0,0,0,0,9
6199.75,1001,6205952,0,0,0,0,9
9496.02,3059,29048320,0,0,0,0,9
8408.49,1069,8988672,0,0,0,0,9
18300.4,1004,18373632,0,0,0,0,9
5497.98,1020,5607936,0,0,0,0,9
3715.18,1612,5988864,0,0,0,0,9
3395.43,5623,19092480,0,0,0,0,9
8572.08,1405,12043776,0,0,0,0,9
3498.74,1147,4013056,0,0,0,0,9
3675.91,1025,3767808,0,0,0,0,9
5484.17,1136,6230016,0,0,0,0,9
3600.41,3776,13595136,0,0,0,0,9
6330.78,1006,6368768,0,0,0,0,9
5145.74,1452,7471616,0,0,0,0,9
3518.89,1148,4039680,0,0,0,0,9
3564.36,1147,4088320,0,0,0,0,9
3584.92,1115,3997184,0,0,0,0,9
3473.72,1221,4241408,0,0,0,0,9
3391.95,1365,4630016,0,0,0,0,9
3852.95,13027,50192384,1,1,-0.00340522,0,9
3935.47,12633,49716736,1,1,-0.00932606,0,9
5395.21,3985,21499904,0,0,0,0,9
4121.8,1250,5152256,0,0,0,0,9
3254.83,1599,5204480,0,0,0,0,9
4015.16,2185,8773120,0,0,0,0,9
3567.64,3755,13396480,0,0,0,0,9
4898.56,4363,21372416,0,0,0,0,9
5918.04,605,3580416,0,0,0,0,9
3554.01,7852,27906048,0,0,0,0,9
3966.89,8431,33444864,0,0,0,0,9
8304.63,741,6153728,0,0,0,0,9
3529.05,7715,27226624,0,0,0,0,9
7370.75,947,6980096,0,0,0,0,9
3541.02,7933,28090880,0,0,0,0,9
7735.89,852,6590976,0,0,0,0,9
3513.54,12193,42840576,1,1,0.0830556,1,9
3964.15,12733,50475520,1,1,-0.0138519,0,9
4969.87,4188,20813824,0,0,0,0,9
5313.91,837,4447744,0,0,0,0,9
3556.77,7314,26014208,0,0,0,0,9
3966.15,8166,32387584,0,0,0,0,9
7449.2,894,6659584,0,0,0,0,9
3536.67,11695,41361408,0,0,0,0,9
3978.03,12617,50190848,1,1,-0.0022805,0,9
3987.71,12577,50153472,1,1,0.198044,1,9
3992.4,12558,50136576,1,1,-0.00118329,0,9
8992.55,1038,9334272,0,0,0,0,9
4080.79,1010,4121600,0,0,0,0,9
3668.14,1071,3928576,0,0,0,0,9
3697.23,1447,5349888,0,0,0,0,9
3245.74,6719,21808128,0,0,0,0,9
5651.18,3631,20519424,0,0,0,0,9
3014.53,12223,36846592,0,0,0,0,9
11484.2,1267,14550528,0,0,0,0,9
4070,1201,4888064,0,0,0,0,9
4457.04,2893,12894208,0,0,0,0,9
3015.31,12228,36871168,0,0,0,0,9
11499.3,1310,15064064,0,0,0,0,9
4978.16,1184,5894144,0,0,0,0,9
2918.56,5836,17032704,0,0,0,0,9
14443.8,1050,15165952,0,0,0,0,9
4071.8,1100,4478976,0,0,0,0,9
4234.17,5903,24994304,0,0,0,0,9
3016,17288,52140544,1,1,-0.0016107,0,9
16876.3,1119,18884608,0,0,0,0,9
4296.85,5501,23636992,1,1,0,0,9
3006.86,17150,51567616,0,0,0,0,9
19870.8,1249,24818688,0,0,0,0,9
2489.99,4132,10288640,0,0,0,0,9
6210.2,1338,8309248,0,0,0,0,9
2525.13,4420,11161088,0,0,0,0,9
10960.1,2687,29449728,1,1,0,0,9
2502.24,8448,21138944,0,0,0,0,9
11159.2,796,8882688,0,0,0,0,9
3460.69,4202,14541824,0,0,0,0,9
6224.72,1110,6909440,0,0,0,0,9
2781.93,3772,10493440,0,0,0,0,9
7913.67,2419,19143168,0,0,0,0,9
4774.43,1409,6727168,0,0,0,0,9
2647.94,3243,8587264,0,0,0,0,9
2983.38,1040,3102720,0,0,0,0,9
7659.42,1269,9719808,0,0,0,0,9
4305.95,2846,12254720,0,0,0,0,9
4471.58,2781,12435456,0,0,0,0,9
8105.97,2333,18911232,0,0,0,0,9
2446.59,1535,3755520,0,0,0,0,9
2604.2,2247,5851648,0,0,0,0,9
2395.26,2937,7034880,0,0,0,0,9
2406.57,8196,19724288,0,0,0,0,9
22474,1005,22586368,0,0,0,0,9
3847.18,1070,4116480,0,0,0,0,9
4140.96,6058,25085952,1,1,0,0,9
3012.98,16848,50762752,0,0,0,0,9
18454.3,1009,18620416,0,0,0,0,9
4247.07,1010,4289536,0,0,0,0,9
3536.14,1059,3744768,0,0,0,0,9
4372.6,4946,21626880,1,1,0,0,9
3008.01,16771,50447360,0,0,0,0,9
8697.6,3280,28528128,0,0,0,0,9
3002.01,11317,33973760,0,0,0,0,9
8199.43,2204,18071552,0,0,0,0,9
4412.22,3303,14573568,0,0,0,0,9
4455.64,5659,25214464,0,0,0,0,9
2280.53,11298,25765376,0,0,0,0,9
21751.8,1097,23861760,0,0,0,0,9
5825.61,1071,6239232,0,0,0,0,9
7411.57,1009,7478272,0,0,0,0,9
5950.58,1125,6694400,0,0,0,0,9
6870.31,1314,9027584,0,0,0,0,9
5606.75,1014,5685248,0,0,0,0,9
5812.71,1088,6324224,0,0,0,0,9
17183.9,1323,22734336,0,0,0,0,9
5710.05,1043,5955584,0,0,0,0,9
5315.02,1675,8902656,0,0,0,0,9
6454.2,1299,8384000,0,0,0,0,9
10229.8,1108,11334656,0,0,0,0,9
6386.71,1002,6399488,0,0,0,0,9
2658.19,1142,3035648,0,0,0,0,9
10756.6,1012,10885632,0,0,0,0,9
5977.44,1039,6210560,0,0,0,0,9
4501.91,1525,6865408,0,0,0,0,9
6690.3,1433,9587200,0,0,-0.0820766,0,9
6937.2,1351,9372160,0,0,0,0,9
3144.96,1172,3685888,0,0,0,0,9
6604.21,1463,9661952,0,0,0,0,9
7669.9,1318,10108928,0,0,0,0,9
19851.6,1500,29777408,0,0,0,0,9
4668.21,1080,5041664,0,0,0,0,9
43928,1911,83946496,0,0,0,0,9
3097.12,1549,4797440,0,0,0,0,9
3990.38,1081,4313600,0,0,0,0,9
3517.17,3509,12341760,0,0,0,0,9
5763.06,1254,7226880,0,0,0,0,9
3165.89,3730,11808768,0,0,0,0,9
3349.5,3262,10926080,0,0,0,0,9
4669.28,1412,6593024,0,0,0,0,9
3163.89,6369,20150784,0,0,0,0,9
6646.97,1021,6786560,0,0,0,0,9
4096,1105,4526080,0,0,0,0,9
3102.7,9355,29025792,0,0,0,0,9
3663.3,11479,42051072,1,1,0,0,9
5384.97,3024,16284160,0,0,0,0,9
2854.92,4644,13258240,0,0,0,0,9
3956.49,2558,10120704,0,0,0,0,9
5404.95,1353,7312896,0,0,0,0,9
5257.04,4532,23824896,0,0,0,0,9
2994.33,3118,9336320,0,0,0,0,9
3276.33,7149,23422464,0,0,0,0,9
8053.54,1065,8577024,0,0,0,0,9
2924.43,2741,8015872,0,0,0,0,9
7401.86,532,3937792,0,0,0,0,9
3279.1,6932,22730752,0,0,0,0,9
4920.03,2860,14071296,0,0,0,0,9
3049.91,3292,10040320,0,0,0,0,9
3464.77,3371,11679744,0,0,0,0,9
9205.27,477,4390912,0,0,0,0,9
3217.82,8016,25794048,0,0,0,0,9
3316.29,2907,9640448,0,0,0,0,9
5151.69,5234,26963968,0,0,0,0,9
9375.25,2630,24656896,0,0,0,0,9
2341.89,14214,33287680,0,0,-0.14099,0,9
2802.32,1572,4405248,0,0,0,0,9
45776.2,514,23528960,0,0,0,0,9
4315.84,4751,20504576,1,1,0,0,9
38685.4,479,18530304,0,0,0,0,9
2241.05,15414,34543616,1,1,0.0942639,1,9
2193.99,996,2185216,0,0,0,0,9
2713.84,1521,4127744,0,0,0,0,9
22963.1,5883,135091712,1,1,-0.000109253,0,9
8917.72,2906,25914880,0,0,0,0,9
2300.85,8373,19265024,0,0,0,0,9
2047.45,5636,11539456,0,0,0,0,9
1977.92,1768,3496960,0,0,0,0,9
28231.2,1078,30433280,0,0,0,0,9
4277.94,5797,24799232,1,1,0.000394361,0,9
11714,2195,25712128,0,0,0,0,9
4189.28,1515,6346752,0,0,0,0,9
6238.05,1214,7572992,0,0,0,0,9
2462.34,9861,24281088,0,0,0,0,9
8292.11,1028,8524288,0,0,0,0,9
4511.76,1080,4872704,0,0,0,0,9
2868.65,2183,6262272,0,0,0,0,9
4539.82,1164,5284352,0,0,0,0,9
14825,2380,35283456,1,1,-0.000569584,0,9
4462.62,2842,12682752,0,0,0,0,9
17509.9,1266,22167552,0,0,0,0,9
3130.73,1726,5403648,0,0,0,0,9
2761.02,2761,7623168,0,0,0,0,9
7857.76,1083,8509952,0,0,0,0,9
4567.21,1343,6133760,0,0,0,0,9
2913.69,3024,8811008,0,0,0,0,9
1857.15,4668,8669184,0,0,0,0,9
5806.3,1034,6003712,0,0,0,0,9
6315.35,1001,6321664,0,0,0,0,9
16238,1683,27328512,0,0,-0.00181582,0,9
5303.11,1166,6183424,0,0,0,0,9
7515.9,1039,7809024,0,0,0,0,9
11705.9,1453,17008640,0,0,0,0,9
2913.27,1758,5121536,0,0,0,0,9
3277.84,1087,3563008,0,0,0,0,9
3414.16,1851,6319616,0,0,0,0,9
2607.46,1985,5175808,0,0,0,0,9
2371.92,4734,11228672,0,0,0,0,9
21581.6,864,18646528,0,0,0,0,9
9830.88,1065,10469888,0,0,0,0,9
10579.8,1017,10759680,0,0,0,0,9
17574.2,1029,18083840,0,0,0,0,9
9145.43,1364,12474368,0,0,0,0,9
10076.8,1048,10560512,0,0,0,0,9
13745.5,1004,13800448,0,0,0,0,9
27779.4,1029,28584960,0,0,0,0,9
9714.32,1310,12725760,0,0,0,0,9
5843,1041,6082560,0,0,0,0,9
5181.55,1148,5948416,0,0,0,0,9
4727.87,1196,5654528,0,0,0,0,9
28916.3,2104,60839936,0,0,0.00100981,0,9
4231.39,2182,9232896,0,0,0,0,9
4008.31,4134,16570368,0,0,0,0,9
6805.56,2321,15795712,0,0,0,0,9
4054.04,3087,12514816,0,0,0,0,9
6944.59,1194,8291840,0,0,0,0,9
6796.23,2271,15434240,0,0,0,0,9
4506.34,1793,8079872,0,0,0,0,9
4041.5,1569,6341120,0,0,0,0,9
6128.87,1590,9744896,0,0,0,0,9
3959.54,3343,13236736,0,0,0,0,9
4534.03,2215,10042880,0,0,0,0,9
5715.53,1416,8093184,0,0,0,0,9
4258.84,1701,7244288,0,0,0,0,9
4155.6,1744,7247360,0,0,0,0,9
4895.65,1545,7563776,0,0,0,0,9
6567.57,909,5969920,0,0,0,0,9
4456.87,1284,5722624,0,0,0,0,9
3919.64,3089,12107776,0,0,0,0,9
4439.87,1276,5665280,0,0,0,0,9
4418.49,2953,13047808,0,0,0,0,9
3714.11,2487,9236992,0,0,0,0,9
4402.51,1475,6493696,0,0,0,0,9
5251.92,2022,10619392,0,0,0,0,9
3729.25,1417,5284352,0,0,0,0,9
4054.61,3142,12739584,0,0,0,0,9
6503.41,963,6262784,0,0,0,0,9
4365.08,1937,8455168,0,0,0,0,9
4139.31,792,3278336,0,0,0,0,9
4155.34,3227,13409280,0,0,0,0,9
3990.91,6056,24168960,0,0,0,0,9
4538.61,6264,28429824,0,0,0,0,9
8061.4,541,4361216,0,0,0,0,9
4036.23,5611,22647296,0,0,0,0,9
4667.84,3311,15455232,0,0,0,0,9
3726.42,2797,10422784,0,0,0,0,9
6716.75,1121,7529472,0,0,0,0,9
4277.98,4932,21099008,0,0,0,0,9
4190.48,6118,25637376,0,0,0,0,9
5177.7,1899,9832448,0,0,0,0,9
3871.52,2997,11602944,0,0,0,0,9
4724.83,1100,5197312,0,0,0,0,9
23328.7,619,14440448,0,0,0,0,9
2998.36,5423,16260096,0,0,0,0,9
14250.4,1405,20021760,0,0,0,0,9
2581.3,4856,12534784,0,0,0,0,9
8193.26,1621,13281280,0,0,0,0,9
2615.06,5319,13909504,0,0,0,0,9
18945.5,1718,32548352,0,0,0,0,9
2330.54,5315,12386816,0,0,0,0,9
12433.5,1316,16362496,0,0,0,0,9
2331.11,4570,10653184,0,0,0,0,9
9689.63,1401,13575168,0,0,0,0,9
2849.51,3254,9272320,0,0,0,0,9
4830.15,1074,5187584,0,0,0,0,9
5637.46,1969,11100160,0,0,0,0,9
3354.61,5926,19879424,0,0,0,0,9
1900.41,2470,4694016,0,0,0,0,9
11170.4,864,9651200,0,0,0,0,9
2926.49,5169,15127040,0,0,0,0,9
3954.1,3749,14823936,0,0,0,0,9
5757.71,1898,10928128,0,0,0,0,9
1936.11,2677,5182976,0,0,0,0,9
6906.51,1259,8695296,0,0,0,0,9
2615.48,3839,10040832,0,0,0,0,9
8589.05,1363,11706880,0,0,0,0,9
2482.81,4305,10688512,0,0,0,0,9
7753.14,1372,10637312,0,0,0,0,9
2932.75,6328,18558464,0,0,0,0,9
10601.8,1554,16475136,0,0,0,0,9
2577.82,4999,12886528,0,0,0,0,9
7099.8,1967,13965312,0,0,0,0,9
2597.15,5306,13780480,0,0,0,0,9
8304.31,1468,12190720,0,0,0,0,9
41252.7,1569,64725504,0,0,-0.00257431,0,9
4739.55,1623,7692288,0,0,0,0,9
4437.49,2198,9753600,0,0,0,0,9
1927.58,6569,12662272,0,0,0,0,9
2629.48,1518,3991552,0,0,0,0,9
7069.57,2195,15517696,0,0,0,0,9
7032.29,1245,8755200,0,0,0,0,9
2808.77,1628,4572672,0,0,0,0,9
2870.81,2947,8460288,0,0,0,0,9
8012.64,1747,13998080,0,0,0,0,9
3659.87,5507,20154880,0,0,0,0,9
7931.46,1466,11627520,0,0,0,0,9
4674.98,1804,8433664,0,0,0,0,9
2595.67,10063,26120192,0,0,0,0,9
8953.78,1070,9580544,0,0,0,0,9
4430.96,1793,7944704,0,0,0,0,9
3945.61,4974,19625472,0,0,0,0,9
5900.83,3611,21307904,0,0,0,0,9
10578.4,690,7299072,0,0,0,0,9
1988.35,5116,10172416,0,0,0,0,9
1934.9,5111,9889280,0,0,0,0,9
10919.7,1203,13136384,0,0,0,0,9
2521.21,1135,2861568,0,0,0,0,9
4579.38,1270,5815808,0,0,0,0,9
3425.59,2130,7296512,0,0,0,0,9
4431.61,3071,13609472,0,0,0,0,9
12938.6,543,7025664,0,0,0,0,9
1931.09,7896,15247872,0,0,0,0,9
2365.77,2499,5912064,0,0,0,0,9
13433.1,630,8462848,0,0,0,0,9
5064.01,1079,5464064,0,0,0,0,9
3564.68,5275,18803712,0,0,0,0,9
6981.11,1978,13808640,0,0,0,0,9
5397.45,1480,7988224,0,0,0,0,9
2387.11,2227,5316096,0,0,0,0,9
4656.44,3065,14272000,0,0,0,0,9
13327.6,524,6983680,0,0,0,0,9
1935.94,4281,8287744,0,0,0,0,9
1926.91,4241,8172032,0,0,0,0,9
2503.89,1889,4729856,0,0,0,0,9
8327.43,1637,13632000,0,0,0,0,9
3761.26,4532,17046016,0,0,0,0,9
8418.97,1076,9058816,0,0,0,0,9
4460.69,2864,12775424,0,0,0,0,9
13162.6,490,6449664,0,0,0,0,9
1926.57,7876,15173632,0,0,0,0,9
2483.72,1913,4751360,0,0,0,0,9
8429.98,1506,12695552,0,0,0,0,9
13061.6,503,6569984,0,0,0,0,9
2477.52,4550,11272704,0,0,0,0,9
8405.03,1692,14221312,0,0,0,0,9
3111.99,1421,4422144,0,0,0,0,9
6437.71,1161,7474176,0,0,0,0,9
4619.11,599,2766848,0,0,0,0,9
2229.8,3540,7893504,0,0,0,0,9
4987.53,1747,8713216,0,0,0,0,9
3922.41,7527,29523968,0,0,0,0,9
6286.44,2527,15885824,0,0,0,0,9
2734.22,11435,31265792,0,0,0,0,9
5751.64,3522,20257280,0,0,0,0,9
7113.4,722,5135872,0,0,0,0,9
2938.93,4994,14676992,0,0,0,0,9
4528.17,3951,17890816,0,0,0,0,9
11268.9,1556,17534464,0,0,0,0,9
3667.92,5497,20162560,0,0,0,0,9
28844,786,22671360,0,0,0,0,9
2928.82,6880,20150272,0,0,0,0,9
5297.55,2405,12740608,0,0,0,0,9
5717.58,706,4036608,0,0,0,0,9
2967.97,3647,10824192,0,0,0,0,9
5987.16,1185,7094784,0,0,0,0,9
3689.58,4054,14957568,0,0,0,0,9
8165.23,1205,9839104,0,0,0,0,9
3697.28,4122,15240192,0,0,0,0,9
6413.81,2095,13436928,0,0,0,0,9
2575.14,7235,18631168,0,0,0,0,9
5575.84,2425,13521408,0,0,0,0,9
10356.6,1001,10366976,0,0,0,0,9
2119.06,12292,26047488,0,0,0,0,9
9038.53,1330,12021248,0,0,0,0,9
4876.63,1338,6524928,0,0,0,0,9
3734.32,6519,24344064,0,0,0,0,9
9287.47,1268,11776512,0,0,0,0,9
3702.41,4523,16745984,0,0,0,0,9
6828.79,2012,13739520,0,0,0,0,9
2577.2,7235,18646016,0,0,0,0,9
7240.19,1461,10577920,0,0,0,0,9
3693.79,4948,18276864,0,0,0,0,9
6896.05,1749,12061184,0,0,0,0,9
2812.11,10197,28675072,0,0,0,0,9
8269.53,1433,11850240,0,0,0,0,9
3756.66,3588,13478912,0,0,0,0,9
6926.31,930,6441472,0,0,0,0,9
2884.81,6630,19126272,0,0,0,0,9
6457.84,1558,10061312,0,0,0,0,9
3689.99,5391,19892736,0,0,0,0,9
6594.97,2609,17206272,0,0,0,0,9
2573.37,9379,24135680,0,0,0,0,9
9490.12,1102,10458112,0,0,0,0,9
3694,3556,13135872,0,0,0,0,9
7715.12,904,6974464,0,0,0,0,9
2907.45,6646,19322880,0,0,0,0,9
16746.9,1003,16797184,0,0,0,0,9
4732.57,1007,4765696,0,0,0,0,9
14896.9,1224,18233856,0,0,0,0,9
3627.58,2138,7755776,0,0,0,0,9
4524.19,3189,14427648,0,0,0,0,9
5716.46,1170,6688256,0,0,0,0,9
4033.32,3112,12551680,0,0,0,0,9
2194.45,3538,7763968,0,0,0,0,9
7233.34,1050,7595008,0,0,0,0,9
3392.74,2428,8237568,0,0,0,0,9
4926.71,1094,5389824,0,0,0,0,9
3643.53,2907,10591744,0,0,0,0,9
5114.1,2518,12877312,0,0,0,0,9
5998.91,1101,6604800,0,0,0,0,9
3657.52,3900,14264320,0,0,0,0,9
6509.07,1920,12497408,0,0,0,0,9
2566.08,6907,17723904,0,0,0,0,9
7780.44,1203,9359872,0,0,0,0,9
5005.61,1768,8849920,0,0,0,0,9
2759.6,2519,6951424,0,0,0,0,9
6256.79,2365,14797312,0,0,0,0,9
2880.5,4636,13353984,0,0,0,0,9
2348.5,3854,9051136,0,0,0,0,9
7846.09,1418,11125760,0,0,0,0,9
3663.13,4749,17396224,0,0,0,0,9
9676.8,830,8031744,0,0,0,0,9
4680.49,1787,8364032,0,0,0,0,9
2608.03,7440,19403776,0,0,0,0,9
2482.92,1933,4799488,0,0,0,0,9
7095.12,1960,13906432,0,0,0,0,9
2559.54,6674,17082368,0,0,0,0,9
8102.55,1036,8394240,0,0,0,0,9
3652.51,3423,12502528,0,0,0,0,9
3388.3,7268,24626176,0,0,0,0,9
3549.96,11989,42560512,1,1,0,0,9
7931.78,2367,18774528,0,0,0,0,9
2562.08,12061,30901248,0,0,0,0,9
4493.93,7276,32697856,1,1,0,0,9
14833.6,1139,16895488,0,0,0,0,9
3112.89,7275,22646272,0,0,0,0,9
10937.1,1687,18450944,0,0,0,0,9
4043.89,2250,9098752,0,0,0,0,9
4703.95,3143,14784512,0,0,0,0,9
2654.39,9964,26448384,0,0,0,0,9
3659.3,7418,27144704,0,0,0,0,9
3549.75,12094,42930688,1,1,0,0,9
6957,2890,20105728,0,0,0,0,9
4163.54,2949,12278272,0,0,0,0,9
6624.31,727,4815872,0,0,0,0,9
2856.14,2806,8014336,0,0,0,0,9
4556.16,2953,13454336,0,0,0,0,9
3233.82,7334,23716864,0,0,0,0,9
3542.81,12081,42800640,1,1,0.00987992,1,9
4977.71,7909,39368704,1,1,0,0,9
4529.79,4098,18563072,0,0,0,0,9
6720.89,1657,11136512,0,0,0,0,9
2796.1,1299,3632128,0,0,0,0,9
3858.01,2203,8499200,0,0,0,0,9
8645.18,853,7374336,0,0,0,0,9
2854.96,6570,18757120,0,0,0,0,9
3542.9,12083,42808832,1,1,-0.000190281,0,9
9223.31,1750,16140800,0,0,0,0,9
3098.63,2903,8995328,0,0,0,0,9
